class_id,image_path,name,xmax,xmin,ymax,ymin,lat,long
4,e8b96162472f18f4844c9ab4adf21bad.jpg,CONSTRUCTION_ROAD,1588.0,590.0,380.0,128.0,24.658120099999998,46.7054131
4,e8b96162472f18f4844c9ab4adf21bad.jpg,CONSTRUCTION_ROAD,2062.0,1240.0,454.0,124.0,24.658120099999998,46.7054131
4,0ea2c60055df54d117720f777a89fcb4.jpg,CONSTRUCTION_ROAD,1314.0,0.0,1218.0,134.0,24.653102299999997,46.817767700000005
4,0ea2c60055df54d117720f777a89fcb4.jpg,CONSTRUCTION_ROAD,2198.0,604.0,1170.0,170.0,24.653102299999997,46.817767700000005
8,51a8f386cdb92b82ea7682ecf3f331cf.jpg,SAND_ON_ROAD,1954.0,1680.0,508.0,274.0,24.5840657,46.792018399999996
8,51a8f386cdb92b82ea7682ecf3f331cf.jpg,SAND_ON_ROAD,1824.0,1298.0,550.0,306.0,24.5840657,46.792018399999996
1,2615278546ec030ed7071f518cfa7b17.jpg,FADED_SIGNAGE,746.0,576.0,408.0,288.0,24.6537717,46.712216500000004
4,2615278546ec030ed7071f518cfa7b17.jpg,CONSTRUCTION_ROAD,742.0,612.0,474.0,374.0,24.6537717,46.712216500000004
3,2615278546ec030ed7071f518cfa7b17.jpg,GARBAGE,548.0,396.0,582.0,460.0,24.6537717,46.712216500000004
7,2615278546ec030ed7071f518cfa7b17.jpg,BAD_BILLBOARD,1462.0,1166.0,368.0,214.0,24.6537717,46.712216500000004
4,6be62654791e3cb6536e937cc611a9b2.jpg,CONSTRUCTION_ROAD,2104.0,246.0,1122.0,464.0,24.697932,46.822131000000006
7,f151d87e5c67678b11318476c4925148.jpg,BAD_BILLBOARD,1380.0,1208.0,390.0,278.0,24.5663623,46.7677605
7,f151d87e5c67678b11318476c4925148.jpg,BAD_BILLBOARD,1252.0,1070.0,402.0,304.0,24.5663623,46.7677605
3,616c200d63007d8df3bd6979a1709de2.jpg,GARBAGE,234.0,68.0,588.0,450.0,24.6686692,46.8154593
3,616c200d63007d8df3bd6979a1709de2.jpg,GARBAGE,1742.0,1554.0,418.0,272.0,24.6686692,46.8154593
3,0d494d23f9c321a8757e06a702f16fff.jpg,GARBAGE,310.0,158.0,552.0,442.0,24.6778836,46.8157527
2,a2d7343531e69d3840bf0ac6e186b7f5.jpg,POTHOLES,448.0,140.0,660.0,442.0,24.7086659,46.8096037
2,a2d7343531e69d3840bf0ac6e186b7f5.jpg,POTHOLES,508.0,0.0,974.0,672.0,24.7086659,46.8096037
2,a2d7343531e69d3840bf0ac6e186b7f5.jpg,POTHOLES,1064.0,582.0,966.0,724.0,24.7086659,46.8096037
2,a2d7343531e69d3840bf0ac6e186b7f5.jpg,POTHOLES,1812.0,1166.0,1052.0,756.0,24.7086659,46.8096037
2,9e0e8b82fbdb6a770f2861572b82f95f.jpg,POTHOLES,564.0,46.0,778.0,492.0,24.653473499999997,46.7492868
2,9e0e8b82fbdb6a770f2861572b82f95f.jpg,POTHOLES,734.0,418.0,600.0,414.0,24.653473499999997,46.7492868
7,9e0e8b82fbdb6a770f2861572b82f95f.jpg,BAD_BILLBOARD,1936.0,1486.0,338.0,136.0,24.653473499999997,46.7492868
7,9e0e8b82fbdb6a770f2861572b82f95f.jpg,BAD_BILLBOARD,1660.0,1352.0,320.0,196.0,24.653473499999997,46.7492868
3,c206a84510d1b0639ad1e0a602dc302b.jpg,GARBAGE,2040.0,1474.0,652.0,334.0,24.6427282,46.6110194
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,998.0,344.0,558.0,334.0,24.6351528,46.6162944
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,556.0,130.0,558.0,320.0,24.6351528,46.6162944
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,848.0,478.0,418.0,200.0,24.6351528,46.6162944
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,576.0,418.0,396.0,276.0,24.6351528,46.6162944
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,1180.0,766.0,510.0,338.0,24.6351528,46.6162944
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,1522.0,1302.0,486.0,366.0,24.6351528,46.6162944
0,d70e6d535f7322a645c394f3ea08437a.jpg,GRAFFITI,1084.0,150.0,462.0,0.0,24.6534145,46.707475900000006
3,116dbb30e7a95add9edc5c6fb165606d.jpg,GARBAGE,532.0,402.0,486.0,380.0,24.586030299999997,46.7883845
7,931d672fc0c8f1c956220553d695c75d.jpg,BAD_BILLBOARD,1700.0,1476.0,306.0,104.0,24.6429811,46.716875800000004
7,931d672fc0c8f1c956220553d695c75d.jpg,BAD_BILLBOARD,1236.0,1084.0,384.0,304.0,24.6429811,46.716875800000004
3,d5924641ab40646c87b30920b1634597.jpg,GARBAGE,888.0,604.0,676.0,472.0,24.7100748,46.809798
4,56d63a039cdc65ef5a80b8c7265ed2fe.jpg,CONSTRUCTION_ROAD,1306.0,1016.0,554.0,376.0,24.7577427,46.6390609
4,56d63a039cdc65ef5a80b8c7265ed2fe.jpg,CONSTRUCTION_ROAD,1622.0,1174.0,626.0,330.0,24.7577427,46.6390609
3,56d63a039cdc65ef5a80b8c7265ed2fe.jpg,GARBAGE,1912.0,1732.0,626.0,514.0,24.7577427,46.6390609
3,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,914.0,792.0,396.0,320.0,24.656924999999998,46.825986300000004
3,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,680.0,574.0,374.0,312.0,24.656924999999998,46.825986300000004
3,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,408.0,318.0,374.0,308.0,24.656924999999998,46.825986300000004
3,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,1676.0,1534.0,472.0,404.0,24.656924999999998,46.825986300000004
2,712bcde1a786fed9d1c947bbbd2acef9.jpg,POTHOLES,738.0,0.0,1152.0,618.0,24.583267799999998,46.7958747
2,712bcde1a786fed9d1c947bbbd2acef9.jpg,POTHOLES,1384.0,618.0,1152.0,516.0,24.583267799999998,46.7958747
3,712bcde1a786fed9d1c947bbbd2acef9.jpg,GARBAGE,1760.0,1610.0,700.0,572.0,24.583267799999998,46.7958747
3,712bcde1a786fed9d1c947bbbd2acef9.jpg,GARBAGE,1114.0,964.0,692.0,598.0,24.583267799999998,46.7958747
4,bce34cb1a33075c5c724c28ecbdb5013.jpg,CONSTRUCTION_ROAD,1038.0,20.0,726.0,362.0,24.5767075,46.7708891
4,bce34cb1a33075c5c724c28ecbdb5013.jpg,CONSTRUCTION_ROAD,1826.0,718.0,728.0,356.0,24.5767075,46.7708891
4,f1841082c9e919e2651136320cfde675.jpg,CONSTRUCTION_ROAD,1698.0,578.0,554.0,290.0,24.7042482,46.821570200000004
4,f1841082c9e919e2651136320cfde675.jpg,CONSTRUCTION_ROAD,894.0,42.0,844.0,242.0,24.7042482,46.821570200000004
4,f1841082c9e919e2651136320cfde675.jpg,CONSTRUCTION_ROAD,2236.0,0.0,1152.0,408.0,24.7042482,46.821570200000004
3,cad4080ec0131328c6bd683f30bc4d8d.jpg,GARBAGE,934.0,752.0,650.0,568.0,24.6342299,46.6335961
7,5f2dc39dfbe3f6b5f4c7a71add40edd6.jpg,BAD_BILLBOARD,1958.0,1650.0,318.0,190.0,24.607498800000002,46.7301687
7,5f2dc39dfbe3f6b5f4c7a71add40edd6.jpg,BAD_BILLBOARD,1708.0,1494.0,346.0,228.0,24.607498800000002,46.7301687
7,77637a1999f3beefb31ca12a52ea2b4d.jpg,BAD_BILLBOARD,1634.0,1286.0,318.0,192.0,24.668983400000002,46.8087424
4,721e1bcf794391be04d32bc79cf4c6aa.jpg,CONSTRUCTION_ROAD,1330.0,0.0,1110.0,284.0,24.674100300000003,46.7635701
4,721e1bcf794391be04d32bc79cf4c6aa.jpg,CONSTRUCTION_ROAD,2180.0,726.0,1168.0,396.0,24.674100300000003,46.7635701
3,721e1bcf794391be04d32bc79cf4c6aa.jpg,GARBAGE,1522.0,1216.0,670.0,458.0,24.674100300000003,46.7635701
0,a46a0b9c1c26af9b2368ef51fa96b2ef.jpg,GRAFFITI,924.0,692.0,704.0,502.0,24.6542134,46.710176800000006
0,a46a0b9c1c26af9b2368ef51fa96b2ef.jpg,GRAFFITI,606.0,240.0,912.0,686.0,24.6542134,46.710176800000006
0,a46a0b9c1c26af9b2368ef51fa96b2ef.jpg,GRAFFITI,320.0,0.0,1014.0,744.0,24.6542134,46.710176800000006
0,a46a0b9c1c26af9b2368ef51fa96b2ef.jpg,GRAFFITI,1952.0,1354.0,1098.0,656.0,24.6542134,46.710176800000006
7,1fa849a5bf5ad130f3858874594cc50b.jpg,BAD_BILLBOARD,1450.0,1302.0,496.0,404.0,24.6538966,46.7089468
3,dc74666c7f1e79655a8e779e33b6c3b9.jpg,GARBAGE,1060.0,918.0,418.0,342.0,24.6847751,46.744732
3,1217ebb0da918190e00c594e23310ac6.jpg,GARBAGE,1708.0,1388.0,346.0,108.0,24.6522357,46.7029013
9,964eb93919ab707e01826e044a618e12.jpg,CLUTTER_SIDEWALK,840.0,258.0,506.0,322.0,24.681854700000002,46.810807
9,964eb93919ab707e01826e044a618e12.jpg,CLUTTER_SIDEWALK,1370.0,894.0,496.0,366.0,24.681854700000002,46.810807
9,964eb93919ab707e01826e044a618e12.jpg,CLUTTER_SIDEWALK,1926.0,1368.0,544.0,358.0,24.681854700000002,46.810807
3,82e7af149aecca1c29fe3a9877400f7c.jpg,GARBAGE,1200.0,978.0,742.0,622.0,24.5722694,46.7609029
3,82e7af149aecca1c29fe3a9877400f7c.jpg,GARBAGE,826.0,504.0,656.0,490.0,24.5722694,46.7609029
9,d70017e739da014203b86d31b74388a5.jpg,CLUTTER_SIDEWALK,1140.0,0.0,632.0,330.0,24.6323848,46.6143931
9,d70017e739da014203b86d31b74388a5.jpg,CLUTTER_SIDEWALK,1994.0,1286.0,674.0,406.0,24.6323848,46.6143931
3,d70017e739da014203b86d31b74388a5.jpg,GARBAGE,1394.0,1104.0,626.0,492.0,24.6323848,46.6143931
3,d70017e739da014203b86d31b74388a5.jpg,GARBAGE,770.0,552.0,568.0,464.0,24.6323848,46.6143931
2,6481a186273254aaaf22e61e7856b96f.jpg,POTHOLES,1858.0,1424.0,782.0,534.0,24.5837115,46.767151399999996
2,6481a186273254aaaf22e61e7856b96f.jpg,POTHOLES,1322.0,1050.0,588.0,404.0,24.5837115,46.767151399999996
2,dd929cf66e0ad3604ebeeeaecd66e257.jpg,POTHOLES,1366.0,368.0,1084.0,672.0,24.702951,46.804878099999996
3,af14f47a981a7baa9786bbc725a09f1a.jpg,GARBAGE,1062.0,690.0,830.0,648.0,24.7126573,46.7946963
3,af14f47a981a7baa9786bbc725a09f1a.jpg,GARBAGE,1720.0,1518.0,552.0,468.0,24.7126573,46.7946963
4,da741e48c89646c50dbca1ddade710a0.jpg,CONSTRUCTION_ROAD,1092.0,48.0,818.0,332.0,24.6723119,46.7609685
4,da741e48c89646c50dbca1ddade710a0.jpg,CONSTRUCTION_ROAD,2070.0,770.0,848.0,316.0,24.6723119,46.7609685
3,fe26f29117042c3cc41b4eb096197cc4.jpg,GARBAGE,1418.0,1112.0,678.0,484.0,24.6175961,46.725516400000004
3,fe26f29117042c3cc41b4eb096197cc4.jpg,GARBAGE,1806.0,1572.0,672.0,492.0,24.6175961,46.725516400000004
0,fe26f29117042c3cc41b4eb096197cc4.jpg,GRAFFITI,364.0,0.0,716.0,492.0,24.6175961,46.725516400000004
0,fe26f29117042c3cc41b4eb096197cc4.jpg,GRAFFITI,442.0,222.0,646.0,512.0,24.6175961,46.725516400000004
0,fe26f29117042c3cc41b4eb096197cc4.jpg,GRAFFITI,864.0,442.0,676.0,504.0,24.6175961,46.725516400000004
3,57dece91d2afdbd5e3f6f28132486460.jpg,GARBAGE,890.0,736.0,556.0,462.0,24.658981999999998,46.709750400000004
3,57dece91d2afdbd5e3f6f28132486460.jpg,GARBAGE,678.0,556.0,660.0,564.0,24.658981999999998,46.709750400000004
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,270.0,144.0,800.0,666.0,24.7086032,46.81698110000001
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,214.0,0.0,832.0,676.0,24.7086032,46.81698110000001
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,1280.0,1124.0,846.0,712.0,24.7086032,46.81698110000001
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,1120.0,1020.0,806.0,686.0,24.7086032,46.81698110000001
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,1184.0,1074.0,824.0,754.0,24.7086032,46.81698110000001
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,1656.0,1482.0,644.0,522.0,24.7086032,46.81698110000001
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,1766.0,1650.0,618.0,484.0,24.7086032,46.81698110000001
8,59cb809e7217e79f1bcd82f483fe0beb.jpg,SAND_ON_ROAD,1712.0,1594.0,608.0,504.0,24.7086032,46.81698110000001
3,d149e802734101dcec789546e296c1da.jpg,GARBAGE,440.0,162.0,626.0,478.0,24.6336126,46.6023999
3,d149e802734101dcec789546e296c1da.jpg,GARBAGE,168.0,14.0,598.0,466.0,24.6336126,46.6023999
3,d149e802734101dcec789546e296c1da.jpg,GARBAGE,772.0,516.0,638.0,448.0,24.6336126,46.6023999
3,507cb9111a29572d44e15f4cf22842ab.jpg,GARBAGE,1002.0,818.0,408.0,294.0,24.660957999999997,46.7701659
3,507cb9111a29572d44e15f4cf22842ab.jpg,GARBAGE,470.0,292.0,424.0,304.0,24.660957999999997,46.7701659
3,507cb9111a29572d44e15f4cf22842ab.jpg,GARBAGE,1718.0,1552.0,378.0,270.0,24.660957999999997,46.7701659
7,9d283c713d4b8aa11e1e105fd81b60f5.jpg,BAD_BILLBOARD,1074.0,622.0,460.0,146.0,24.683029,46.8100665
8,d5111589c584db9f8561f6630acc28b8.jpg,SAND_ON_ROAD,1148.0,1026.0,458.0,358.0,24.5829546,46.7918346
3,4c396eefd2b42d35fff5d35159a46179.jpg,GARBAGE,404.0,226.0,470.0,372.0,24.7068798,46.8133771
3,4c396eefd2b42d35fff5d35159a46179.jpg,GARBAGE,236.0,116.0,450.0,374.0,24.7068798,46.8133771
3,4c396eefd2b42d35fff5d35159a46179.jpg,GARBAGE,156.0,0.0,472.0,372.0,24.7068798,46.8133771
3,4c396eefd2b42d35fff5d35159a46179.jpg,GARBAGE,200.0,56.0,570.0,462.0,24.7068798,46.8133771
7,4c396eefd2b42d35fff5d35159a46179.jpg,BAD_BILLBOARD,544.0,302.0,510.0,188.0,24.7068798,46.8133771
7,cc01f935e9bf642a9b2bfed5ef0e141f.jpg,BAD_BILLBOARD,2164.0,518.0,924.0,0.0,24.682991400000002,46.8100247
9,1cf11545609cfaf68f21e3d3e3b7434b.jpg,CLUTTER_SIDEWALK,760.0,0.0,626.0,312.0,24.667473,46.799205199999996
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,1940.0,1802.0,552.0,418.0,24.667473,46.799205199999996
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,1738.0,1628.0,486.0,404.0,24.667473,46.799205199999996
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,1554.0,1474.0,528.0,454.0,24.667473,46.799205199999996
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,1396.0,1304.0,524.0,440.0,24.667473,46.799205199999996
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,1218.0,1104.0,534.0,440.0,24.667473,46.799205199999996
3,20a3a5f32c46da51ba26b81edfb0ff2e.jpg,GARBAGE,218.0,94.0,678.0,562.0,24.6433733,46.6113871
8,0ddb6b1201c80f88139ef0c7da78d3be.jpg,SAND_ON_ROAD,686.0,458.0,390.0,276.0,24.6357668,46.6047333
0,0ddb6b1201c80f88139ef0c7da78d3be.jpg,GRAFFITI,664.0,548.0,330.0,274.0,24.6357668,46.6047333
0,0ddb6b1201c80f88139ef0c7da78d3be.jpg,GRAFFITI,920.0,728.0,360.0,252.0,24.6357668,46.6047333
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,612.0,440.0,440.0,300.0,24.6508646,46.82668090000001
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,592.0,290.0,462.0,316.0,24.6508646,46.82668090000001
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,422.0,246.0,454.0,360.0,24.6508646,46.82668090000001
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,286.0,124.0,490.0,388.0,24.6508646,46.82668090000001
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,178.0,0.0,538.0,410.0,24.6508646,46.82668090000001
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,1732.0,1508.0,430.0,320.0,24.6508646,46.82668090000001
2,31a529e6c2aea879fba6ac34b989f5c5.jpg,POTHOLES,992.0,672.0,732.0,478.0,24.6781557,46.8162612
8,31a529e6c2aea879fba6ac34b989f5c5.jpg,SAND_ON_ROAD,944.0,638.0,510.0,364.0,24.6781557,46.8162612
2,8775cc3da635316807bdc21475cd44f0.jpg,POTHOLES,796.0,364.0,784.0,456.0,24.6752042,46.8096264
2,8775cc3da635316807bdc21475cd44f0.jpg,POTHOLES,650.0,144.0,1062.0,628.0,24.6752042,46.8096264
3,fa2405166ec7764b052959f55b2cb21e.jpg,GARBAGE,1380.0,1002.0,630.0,388.0,24.6497539,46.6522012
2,ccf8855208e2b9d72fbedad86eeb0f26.jpg,POTHOLES,1444.0,740.0,1144.0,742.0,24.579635,46.7882654
10,f8158fe223a281f8515f561d1cfac005.jpg,UNKEPT_FACADE,2048.0,1348.0,396.0,0.0,24.5785484,46.7858928
7,576fdded4c38bbb1133bc4bf0a74f7a1.jpg,BAD_BILLBOARD,886.0,608.0,450.0,322.0,24.5872092,46.7811511
4,3aaf355cba401f8999454a0826254e6f.jpg,CONSTRUCTION_ROAD,648.0,104.0,532.0,172.0,24.6856022,46.7953141
4,3aaf355cba401f8999454a0826254e6f.jpg,CONSTRUCTION_ROAD,356.0,0.0,630.0,130.0,24.6856022,46.7953141
2,dd1a488104dc1eacf25efa9d97d6ff6e.jpg,POTHOLES,832.0,274.0,928.0,556.0,24.6815511,46.8147527
2,dd1a488104dc1eacf25efa9d97d6ff6e.jpg,POTHOLES,1226.0,650.0,818.0,528.0,24.6815511,46.8147527
3,7cb395d1ac761f8f7984ae4859774ac3.jpg,GARBAGE,738.0,348.0,672.0,462.0,24.5764833,46.770156
3,7cb395d1ac761f8f7984ae4859774ac3.jpg,GARBAGE,838.0,390.0,882.0,708.0,24.5764833,46.770156
3,7cb395d1ac761f8f7984ae4859774ac3.jpg,GARBAGE,1460.0,580.0,870.0,694.0,24.5764833,46.770156
9,7cb395d1ac761f8f7984ae4859774ac3.jpg,CLUTTER_SIDEWALK,1484.0,0.0,928.0,658.0,24.5764833,46.770156
9,7cb395d1ac761f8f7984ae4859774ac3.jpg,CLUTTER_SIDEWALK,1972.0,948.0,832.0,680.0,24.5764833,46.770156
7,b4a32d3f2e3578f75a069bbaf2f912c0.jpg,BAD_BILLBOARD,2258.0,562.0,752.0,0.0,24.6830147,46.810012099999994
9,cd31c52aae1c0579f41d357b2a906233.jpg,CLUTTER_SIDEWALK,814.0,0.0,836.0,570.0,24.5755049,46.749846500000004
9,cd31c52aae1c0579f41d357b2a906233.jpg,CLUTTER_SIDEWALK,1596.0,470.0,754.0,604.0,24.5755049,46.749846500000004
3,cd31c52aae1c0579f41d357b2a906233.jpg,GARBAGE,976.0,824.0,710.0,624.0,24.5755049,46.749846500000004
3,cd31c52aae1c0579f41d357b2a906233.jpg,GARBAGE,348.0,22.0,744.0,652.0,24.5755049,46.749846500000004
3,119e7e83e0ed58f2cf8d45fa59f0ecf6.jpg,GARBAGE,1798.0,1542.0,526.0,370.0,24.6327553,46.6078259
0,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GRAFFITI,238.0,0.0,426.0,268.0,24.6976357,46.8215355
0,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GRAFFITI,204.0,0.0,498.0,270.0,24.6976357,46.8215355
0,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GRAFFITI,384.0,170.0,442.0,302.0,24.6976357,46.8215355
3,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GARBAGE,1304.0,1200.0,406.0,302.0,24.6976357,46.8215355
3,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GARBAGE,1320.0,1038.0,590.0,440.0,24.6976357,46.8215355
8,5c2f8d84f93e40593dc0242df618e58c.jpg,SAND_ON_ROAD,1426.0,882.0,80.0,0.0,24.5922362,46.7390643
8,5c2f8d84f93e40593dc0242df618e58c.jpg,SAND_ON_ROAD,478.0,130.0,50.0,0.0,24.5922362,46.7390643
9,55efb30f6c36ec08b6e2b30bc206eff8.jpg,CLUTTER_SIDEWALK,802.0,0.0,822.0,534.0,24.6261872,46.7407956
3,55efb30f6c36ec08b6e2b30bc206eff8.jpg,GARBAGE,556.0,378.0,712.0,616.0,24.6261872,46.7407956
3,55efb30f6c36ec08b6e2b30bc206eff8.jpg,GARBAGE,436.0,218.0,788.0,688.0,24.6261872,46.7407956
3,9973f82d68e89964288b71ccb1d6e3c2.jpg,GARBAGE,628.0,490.0,554.0,454.0,24.660141199999998,46.7683369
3,9973f82d68e89964288b71ccb1d6e3c2.jpg,GARBAGE,800.0,620.0,536.0,442.0,24.660141199999998,46.7683369
3,9973f82d68e89964288b71ccb1d6e3c2.jpg,GARBAGE,1110.0,988.0,600.0,504.0,24.660141199999998,46.7683369
7,3fe50039b743fd8338d03afee7fb777f.jpg,BAD_BILLBOARD,1948.0,1732.0,248.0,126.0,24.5895075,46.7861972
4,cba9618c645e88f60c438a3fa95cec98.jpg,CONSTRUCTION_ROAD,1518.0,0.0,1174.0,6.0,24.656228,46.824604
9,29b79f5da4cca82d0aac98789d16d888.jpg,CLUTTER_SIDEWALK,1448.0,690.0,634.0,438.0,24.5784756,46.7926893
9,29b79f5da4cca82d0aac98789d16d888.jpg,CLUTTER_SIDEWALK,1884.0,1198.0,618.0,460.0,24.5784756,46.7926893
3,c01e29696d4a83eb3d3547d0595ef0f9.jpg,GARBAGE,906.0,834.0,668.0,558.0,24.6323239,46.609859400000005
3,30ac6329f9e4a641952d0038d590a960.jpg,GARBAGE,1426.0,1214.0,656.0,534.0,24.6382217,46.6096758
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,1212.0,634.0,796.0,396.0,24.6489266,46.8295478
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,838.0,428.0,774.0,524.0,24.6489266,46.8295478
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,572.0,84.0,940.0,510.0,24.6489266,46.8295478
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,1496.0,1090.0,622.0,440.0,24.6489266,46.8295478
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,1418.0,1208.0,462.0,302.0,24.6489266,46.8295478
4,dd28c66ed76c1f5fe721cdec3c84e4ab.jpg,CONSTRUCTION_ROAD,2126.0,900.0,1000.0,442.0,24.5712637,46.7701086
4,dd28c66ed76c1f5fe721cdec3c84e4ab.jpg,CONSTRUCTION_ROAD,1334.0,956.0,666.0,446.0,24.5712637,46.7701086
4,dd28c66ed76c1f5fe721cdec3c84e4ab.jpg,CONSTRUCTION_ROAD,714.0,174.0,582.0,448.0,24.5712637,46.7701086
4,dd28c66ed76c1f5fe721cdec3c84e4ab.jpg,CONSTRUCTION_ROAD,1060.0,596.0,610.0,448.0,24.5712637,46.7701086
7,adff0e914f5bfd278ff805a2f4ba8968.jpg,BAD_BILLBOARD,544.0,326.0,434.0,278.0,24.6993431,46.780447099999996
7,adff0e914f5bfd278ff805a2f4ba8968.jpg,BAD_BILLBOARD,630.0,512.0,408.0,338.0,24.6993431,46.780447099999996
3,adff0e914f5bfd278ff805a2f4ba8968.jpg,GARBAGE,1572.0,1448.0,520.0,444.0,24.6993431,46.780447099999996
9,e067510c36eeef4d76fa141ba42cb962.jpg,CLUTTER_SIDEWALK,820.0,66.0,746.0,560.0,24.5747889,46.7502823
9,e067510c36eeef4d76fa141ba42cb962.jpg,CLUTTER_SIDEWALK,1834.0,672.0,754.0,582.0,24.5747889,46.7502823
3,e067510c36eeef4d76fa141ba42cb962.jpg,GARBAGE,1356.0,1162.0,702.0,602.0,24.5747889,46.7502823
3,e067510c36eeef4d76fa141ba42cb962.jpg,GARBAGE,488.0,244.0,702.0,636.0,24.5747889,46.7502823
1,e067510c36eeef4d76fa141ba42cb962.jpg,FADED_SIGNAGE,282.0,0.0,550.0,306.0,24.5747889,46.7502823
2,770a0e707375b07136ae393352855e54.jpg,POTHOLES,742.0,574.0,702.0,604.0,24.6540322,46.7094779
2,770a0e707375b07136ae393352855e54.jpg,POTHOLES,752.0,530.0,868.0,738.0,24.6540322,46.7094779
2,770a0e707375b07136ae393352855e54.jpg,POTHOLES,1238.0,918.0,1012.0,440.0,24.6540322,46.7094779
3,9fcf99dd8e49848c9f8f54a6585d47ca.jpg,GARBAGE,1224.0,1022.0,812.0,722.0,24.6678922,46.762905
3,9fcf99dd8e49848c9f8f54a6585d47ca.jpg,GARBAGE,1548.0,1326.0,872.0,732.0,24.6678922,46.762905
7,4feb51faad5b873ce2dcde926d2e76c3.jpg,BAD_BILLBOARD,924.0,562.0,226.0,74.0,24.679096100000002,46.7764605
3,0accacf1a65fa522ce87ecf98b00a05b.jpg,GARBAGE,1580.0,1474.0,574.0,488.0,24.5864004,46.7791431
7,b26bb88bc14a95f8822458f1e6199e88.jpg,BAD_BILLBOARD,1230.0,0.0,344.0,0.0,24.6336086,46.7165991
3,b26bb88bc14a95f8822458f1e6199e88.jpg,GARBAGE,202.0,36.0,630.0,530.0,24.6336086,46.7165991
7,1889382cab3ef1ea339d9ee8d57a9f30.jpg,BAD_BILLBOARD,1946.0,1694.0,424.0,220.0,24.583338599999998,46.7669219
0,c03427b88d53b8c6c022e277037531e1.jpg,GRAFFITI,1134.0,820.0,398.0,204.0,24.6598723,46.8331803
3,efb74261bf44e1692ddd7b6491f4abab.jpg,GARBAGE,566.0,434.0,672.0,574.0,24.680604000000002,46.8136295
3,a86ca4a26183023c23560b74320253b1.jpg,GARBAGE,1760.0,1540.0,584.0,404.0,24.635478799999998,46.6123062
2,c8d078363f2c7ee89a764af418d88b4e.jpg,POTHOLES,1468.0,1126.0,768.0,446.0,24.7069539,46.809607299999996
2,c8d078363f2c7ee89a764af418d88b4e.jpg,POTHOLES,984.0,738.0,614.0,466.0,24.7069539,46.809607299999996
7,bb7f099a54ce588f2e95d1164861a626.jpg,BAD_BILLBOARD,1200.0,1074.0,394.0,318.0,24.6348962,46.717140300000004
3,0993d7ddddb267d09268b71868821b5f.jpg,GARBAGE,1622.0,1488.0,574.0,460.0,24.6363424,46.6216435
4,130755a64f5759a35a6365fb1bddf583.jpg,CONSTRUCTION_ROAD,238.0,0.0,562.0,466.0,24.5938058,46.7377331
4,130755a64f5759a35a6365fb1bddf583.jpg,CONSTRUCTION_ROAD,1744.0,1354.0,636.0,460.0,24.5938058,46.7377331
4,130755a64f5759a35a6365fb1bddf583.jpg,CONSTRUCTION_ROAD,1980.0,1604.0,628.0,448.0,24.5938058,46.7377331
2,37e1d8b8220f922bde41d637f88122a6.jpg,POTHOLES,1240.0,546.0,846.0,562.0,24.688485,46.8121945
